EGF,2
Eotaxin,2
FGF-2,1
FLT3L,2
FKN,1
GCSF,2
GM-CSF,1
GRO,2
IFNα2,1
IFNγ,2
IL1α,2
IL1β,1
IL1Ra/Ra2,1
IL2,1
IL3,1
IL4,1
IL5,1
IL6,2
IL7,1
IL8,2
IL9,1
IL10,1
IL12-P40,1
IL12-P70,2
IL13,1
IL15,1
IP10,2
MCP1,2
MCP3,1
MDC,2
MIP1α,2
MIP1β,1
sCD40-L,2
TGFα,2
TNFα,2
TNFβ,1
VEGF,2
