EGF,3
Eotaxin,3
FGF-2,2
FLT3L,3
FKN,2
GCSF,4
GM-CSF,2
GRO,3
IFNα2,2
IFNγ,2
IL1α,4
IL1β,2
IL1Ra/Ra2,2
IL2,2
IL3,2
IL4,2
IL5,2
IL6,1
IL7,2
IL8,4
IL9,2
IL10,2
IL12-P40,2
IL12-P70,1
IL13,2
IL15,2
IP10,4
MCP1,3
MCP3,2
MDC,4
MIP1α,3
MIP1β,2
sCD40-L,4
TGFα,3
TNFα,3
TNFβ,2
VEGF,2
