ID,Plasma1,Plasma2
3309,-0.32790642975954476,0.286799968708645
3311,0.5995283756975214,-0.5700621912957106
3312,0.1585249101962583,-0.12337374546040611
3313,0.08182250598323693,-0.04016898835769376
3314,1.2240893862878228,-1.4039802540349033
3316,-0.1889042555861593,0.20352069515736523
3317,0.13039458155564984,-0.08618381823532091
3318,0.18047409013898943,-0.16005202120177142
3319,-0.6106094513370071,0.5879025844586304
3320,0.4389345446884494,-0.4010257491024631
3323,0.10233086186561079,-0.12245251684318056
3326,-0.3428984538221527,0.2842059725696883
3327,0.11197164376892843,-0.06956491536608242
3329,0.17123172857716923,-0.12768140385800264
3330,0.2765810977281457,-0.23183343026120773
3333,-0.5579744237709614,0.47253035102583313
3334,0.044969639870076385,-0.01148467149347901
3335,0.21681294000382714,-0.1586785899116137
3336,0.0845012475777214,-0.039399856157120904
3337,-0.00037821961094153944,-0.11851034918288138
3339,0.006174522220020017,0.011350023464136008
3340,0.49373254366771546,-1.0486370360704929
3342,-0.648268144822466,0.7116106318532632
3345,0.1645780810925104,-0.12999973587152827
3347,-0.18273484601880305,0.18086113718789254
3348,0.12038921641511739,-0.08921289962619569
3349,0.21301404770104485,-0.18894310257243171
3350,-0.18529208899105934,0.2026057751831388
3351,0.13125865874685672,-0.08756715611137332
3352,-0.3056065953117132,0.2697218044377723
3353,1.8856456956095935,-1.899933423351662
3354,0.11413448238719398,-0.07784461040414861
3355,0.14521885027486647,-0.13607781189146229
3356,0.18768262789110302,-0.14222318981910123
3357,0.14018814683057315,-0.14227610517988157
3358,0.1510389746963509,-0.11648913320129242
3359,-0.5014202093403253,0.5369644435198122
3360,0.08536182195528245,-0.06521982630996627
3361,-0.3174563221026165,0.27540084351881866
3362,-1.1464229025261277,1.0929711193943383
3365,-2.0112547667045777,2.043597915044573
3366,-0.26711039061277486,0.1234230942491761
3367,-0.6417312966568277,0.7430764771162048
3368,0.0772203325287068,-0.10451730997044566
3370,0.3434175338129809,-0.32213396056675186
3371,0.19967174586975958,-0.15105294908685435
3372,0.16589369196359938,-0.1346298050885049
3374,-0.24420645949888828,0.22824828801594094
3376,0.26067964329928783,-0.22981895541980496
3377,-0.07596468356611591,0.15991149316994643
3378,0.20413669388058078,-0.15728011866502298
3380,0.16362738081355138,-0.13885990079923138
3381,-0.41739960383023994,0.3035321767259726
3383,0.05258820601212837,-0.022029603615089908
3384,2.8325624984863267,-2.8503056320195412
3386,0.23678938253476164,-0.1806139313760734
3387,0.11605025002566086,-0.07495347840956199
3388,0.03588901491164298,-0.00029546892549326727
3390,-0.2987171767313873,0.2820441131564665
3395,-0.5922813695309984,0.5640384296743425
3396,3.348935086529424,-3.4202443052506304
3397,0.002048296732445754,0.011456454047006886
3398,-0.6850806267271131,0.8366719861228764
3399,0.17095994151692598,-0.13252502502679736
3400,2.1365492419751577,-2.189062811381939
3401,0.18589639886525755,-0.19838333409549744
3403,-0.7393113280351692,0.6688159321877803
3404,0.12196146747255805,-0.08613046611806069
3405,0.12058694218241567,-0.09993053908140177
3406,-0.5696871749280487,0.520160441899209
3407,0.5535214938890892,-0.5223383787280025
3409,3.2225377968876807,-3.219582237708441
3410,0.18410948885098455,-0.13975053329799053
3411,-0.5829314258743874,0.4513009617129385
3414,-0.4195218735331573,0.35309053951745173
3415,0.14155220740200478,-0.10260730248284099
3416,0.038550727150088844,-0.020168295301438398
3417,1.3683773416573772,-1.3857278536018163
3418,0.1242693883351964,-0.088485909841821
3420,0.8290384493566548,-0.8180921189071372
3422,-0.20422365152924887,0.20170860818553932
3423,-1.393579985468085,1.1274309164071403
3425,-0.7673108699703244,0.7202165633666643
3426,0.17804837801172624,-0.1303382962328024
3428,-7.0522293306201025,7.659794516055768
3429,0.020808702095853455,-0.020499007116815862
3430,-0.05587879711379574,-0.09803753067320135
3431,0.15712946614471382,-0.11556716608136262
3432,-0.308857521792617,0.28623445433255745
3433,-0.28099120650542386,0.26016595292649614
3434,0.29774061442288846,-0.24435868672589683
3435,-0.35330652836946075,0.280852573229231
3436,0.15012948266648513,-0.10222001397826991
3437,0.0664126580081757,-0.013455403024180235
3438,0.7975822197336355,-0.7740340649882204
3439,-2.2291737169973618,2.306920174689542
3440,0.2604528595127277,-0.3124840658065888
3442,-2.2152633544170572,1.9048475226790913
3443,0.5548661898579486,-0.525157558434251
3444,-1.60977841112629,1.8490236526536195
3445,-0.09928303988463923,0.06406681614493831
3446,0.24428019188359235,-0.19901487818547411
3448,0.1342473826308364,-0.09246753560622249
3449,0.18450340626468004,-0.15278868054218875
3451,-0.6217622109988338,0.5702928680961225
3452,-0.44364755300196224,0.449397232590654
3456,-0.1204225991691692,0.10786860952471226
3457,0.0923960043929337,-0.051623424092699016
3458,0.1861062066855394,-0.13485255053498948
3459,1.2926203251825998,-1.2870319375746062
3461,0.8156122846866384,-0.7956008037130059
3462,0.0705486553003173,-0.08097496283539683
3463,-0.8105818261394035,0.6854473505976589
3464,-0.35433006161454955,0.298855252086592
3465,0.04469818200744801,-0.009275489012555723
3466,-0.3107687841438962,0.25954241818852525
3467,-0.031875037603518105,0.031629764312591166
3468,0.0925089850505956,-0.09615174593621596
3469,2.4337796376481355,-2.413029492188055
3470,-0.6786649523337874,0.7926802675304159
3472,0.14158132020789088,-0.11554910967977441
3473,-0.23679835797417453,0.30561252483574225
3475,-0.22828467361989435,0.17541861550061827
3476,0.12886704131145502,-0.13572654803219142
3477,-0.7587102155944282,0.9070369667773102
3479,0.01423117319374374,0.010072225938078182
3480,-1.0884918286717156,0.9183442169961232
3482,0.8172045460826425,-0.7917504494473917
3483,0.14916739413003918,-0.11459510096121449
3484,-0.3976926966354362,0.3076984474657486
3485,-0.3800917619405107,0.34369325542219464
3486,-0.10180876217058056,0.06496996703550184
3487,0.1200923053210606,-0.09384319778513323
3489,-2.426460977371622,2.142531885590662
3491,0.1103458509466939,-0.09536173674748108
3492,0.12294980033061648,-0.13513844612842602
3493,0.07202590392760383,0.03506206531789591
3497,-0.4975561246588894,0.4575867330089034
3498,-1.3968175533809046,1.444392086258338
3499,0.1280657485138813,-0.09185345747450277
3500,-0.618851194937515,0.5484807078152004
3502,0.27029244104945144,-0.2848909730857844
3505,0.017141505694657066,-0.015103932813074957
3506,0.20571891390918687,-0.20450318586552338
3507,0.13637971344241337,-0.09991320600535573
