ID,Plasma1,Plasma2
3303,-0.5225496372266052,-0.3231769338438134
3307,-0.4964973444277591,-0.6072542925689676
3308,-0.3955370037984727,-0.5572479466703875
3309,-0.5230474904478017,-0.10184485466131976
3311,0.42555083240257974,-0.2516156197782122
3312,-0.4031806290567966,-0.5171614408273455
3313,-0.5382079132301016,-0.547747047687398
3314,1.9685570270810266,0.2937144667037137
3316,-0.407479698612714,-0.1426218566007676
3317,-0.4648845782704411,-0.5254950715325991
3318,-0.23138984541663205,-0.3987130823168796
3319,-0.5475678544949772,0.19153621653134859
3320,0.15460515785513282,-0.32331938345129474
3323,-0.06708289515718682,-0.17693636223337375
3326,-0.2329066871625181,0.16403392137191353
3327,-0.432795850187922,-0.4913715321295464
3329,-0.4806582526619608,-0.5838624513926735
3330,-0.38678136511747563,-0.6109757456448077
3333,-0.16427882187868262,0.46784955894687885
3334,-0.5135394191092825,-0.4933320868907313
3335,-0.48908753087375434,-0.6388732327066464
3336,-0.5443071977292985,-0.5543920081726567
3337,0.3386506089777571,0.17154884213993682
3339,-0.5119542529321792,-0.45427318647600373
3340,1.2207615555968008,0.01048538284791896
3342,-0.4992857653078697,0.27680413208491533
3345,-0.48443866661169016,-0.5900491411367097
3347,-0.4555961522753999,-0.19149558873182815
3348,-0.5443071977292985,-0.5932536898770211
3349,-0.20258154418728913,-0.3860204498186187
3350,-0.2952953269268298,-0.040219559823523286
3351,-0.5434980766069665,-0.6042241651409982
3352,-0.41939323414706214,-0.03441801690641079
3353,2.195369026278368,-0.11462633655030184
3354,-0.47856481552680585,-0.5179479608709212
3355,-0.41199090490591617,-0.5377537552966969
3356,-0.445642947371918,-0.5699752402034471
3357,-0.23995086244211142,-0.3853582817726428
3358,-0.4685461575079439,-0.5673127218410773
3359,-0.19392968710385172,0.40100018684209704
3360,-0.4489500838767711,-0.48800223561260053
3361,-0.3165959747715575,0.0769451122498503
3362,-0.22964187163422684,1.050951416557729
3365,0.9845845910007747,3.08500678877107
3366,0.04627350504972249,0.24512979198530382
3367,-0.44816896264693074,0.31627265006337
3368,-0.1654700657134802,-0.27167521574387865
3370,-0.11921256107318072,-0.4639686107543977
3371,-0.4827986485820415,-0.6161053527627857
3372,-0.4500235289632761,-0.5582332675812306
3374,-0.22899453708117015,0.06372067739311336
3376,-0.3593196688221611,-0.5867945635601152
3377,-0.1885489085689341,-0.02578050207109371
3378,-0.4368605115841982,-0.5791668560589501
3380,-0.4924023191009779,-0.6056249629622192
3381,0.07155308403988479,0.47718822755754786
3383,-0.5437649415636193,-0.5195365721293292
3384,3.84615027234403,0.3158548330283676
3386,-0.4324478698685303,-0.6043146622364682
3387,-0.515793528579773,-0.5562000342296609
3388,-0.541941981575738,-0.4994030652079113
3390,-0.438093203478742,-0.058746295569076255
3395,-0.4870730034092076,0.2209918701838721
3396,4.704825967695301,0.47890745230988463
3397,-0.4899851917265467,-0.42265295434137695
3398,0.16855657532119117,0.9635824611166954
3399,-0.46894177793442543,-0.5893546945156637
3400,2.5792543604991414,-0.08427955970472015
3401,0.6602289250954814,0.31165543010632674
3403,-0.48081470523322983,0.38030680828501995
3404,-0.5425265457257845,-0.5939774938829979
3405,-0.49981990032585194,-0.5612765002584664
3406,-0.39213637767555426,0.2724609862447328
3407,0.22329679561322144,-0.37184194352945515
3409,4.561712495103267,0.5543190611548539
3410,-0.5443071977292985,-0.6622538875961439
3411,-0.1990104992431378,0.4188155226335422
3414,-0.11831570068062026,0.34595459655259825
3415,-0.5196539160465008,-0.5953406159208536
3416,-0.49173292660864043,-0.4614186663457247
3417,1.3586220945788183,-0.3089014504799772
3418,-0.5443071977292985,-0.5974553767097178
3420,0.4355489712774909,-0.521440550213932
3422,-0.005297232533555934,0.21207323962857302
3423,-0.08147971348372161,1.408436468367204
3425,0.031084832416897863,0.8433923184496877
3426,-0.45041618963794966,-0.5656697812684233
3428,1.2973698873986892,8.74300818245346
3429,0.4224832126431342,0.37445654662356603
3430,-0.1076111018239223,-0.1413446790247811
3431,-0.5443071977292985,-0.6330382733177713
3432,-0.15937065265025527,0.18076232454605445
3433,-0.2548569728653772,0.08216973371086643
3434,-0.2676876559764344,-0.5237890121898293
3435,-0.22356238527852548,0.12685382804906564
3436,-0.467469319717061,-0.5484432168872306
3437,-0.4713258114544037,-0.46147381420440414
3438,0.4863107404705827,-0.41110239170473606
3439,2.428317112321013,4.402800664726996
3440,-0.007367966985570264,-0.35581245876379874
3442,0.6195039012069652,2.8819328427025437
3443,0.6042159669566477,-0.04140670368101595
3444,0.7510038302352138,2.4483297951819867
3445,0.03269279813289083,0.15178232880065054
3446,-0.3383183864252523,-0.5321686281373957
3448,-0.5213084537761854,-0.5902639281592462
3449,-0.3359079758110957,-0.47826515698345634
3451,-0.48584663367558484,0.25025972126663043
3452,-0.3255390811451315,0.16963230648354513
3456,-0.23296574027945943,-0.0605188852354209
3457,-0.5336832461745064,-0.5586615155129586
3458,-0.4836774354264698,-0.6019519632074076
3459,1.2170703439587052,-0.3303412990608642
3461,0.37673375004602494,-0.5470995991379901
3462,-0.22790034762723538,-0.2983700873442194
3463,-0.3302728089597983,0.5969610856207874
3464,-0.31145553021073463,0.09405701812910934
3465,-0.2436302780755151,-0.2600963964933686
3466,-0.13088447541295234,0.20677551463423727
3467,-0.24330598629771544,-0.16955809746379574
3468,-0.1321096381655665,-0.21898160537466146
3469,3.1349467202238475,0.16489153262603637
3470,-0.29936758714496375,0.4699300928406739
3472,-0.4758507121164969,-0.5610452214764008
3473,0.24225305635079117,0.41810032758707283
3475,-0.04898888221584942,0.19496077359894515
3476,-0.0807011037773226,-0.21625757458550188
3477,0.10242623512675521,0.9897222962503068
3479,-0.44736462994856674,-0.3999726367887824
3480,-0.34563138682247657,0.876521091039115
3482,0.3904237819074933,-0.5322411000331415
3483,-0.5217788977596612,-0.6077600263720735
3484,0.31160411007533306,0.5463779473705629
3485,-0.27238255705283704,0.15114745703058483
3486,-0.022270646785409687,0.09791750260050107
3487,-0.4768471088592509,-0.5414292012182168
3489,0.07885441595569345,2.706371663450385
3491,-0.3877649417767526,-0.43586939978995237
3492,-0.23281728658234052,-0.3774641654999388
3493,0.05216994891960781,0.007008688810692776
3497,-0.4864936217966151,0.1153161622067706
3498,-0.504029246316889,1.077793448818128
3499,-0.4719243268780039,-0.547538696180743
3500,-0.40190052020665074,0.31245879042716246
3502,-0.11641861148520988,-0.4375055489313494
3505,-0.48468749392476296,-0.43812104465480606
3506,-0.34772082453589326,-0.54221386553812
3507,-0.5440030946093568,-0.6104020268590437
