EGF,3
FGF-2,2
G-CSF,2
GM-CSF,2
IFNg,2
IL-10,2
IL-12p70,2
sCD-40L,3
IL-1ra,1
IL-1b,2
IL-2,2
IL-4,1
IL-5,1
IL-6,1
IL-8,1
IP-10,3
MCP-1,3
MIP-1a,1
MIP-1b,3
TNFa,3
VEGFa,3
