cy_1,2
cy_2,1
cy_3,5
cy_4,4
cy_5,5
cy_6,3
cy_7,2
cy_8,2
cy_9,5
cy_10,5
cy_11,5
cy_12,5
cy_13,5
cy_14,4
cy_15,5
cy_16,1
cy_17,1
cy_18,5
cy_19,1
cy_20,2
