TNFα,4
TNFβ,4
IFNα2,4
IFNγ,3
Eotaxin,3
GCSF,1
GM-CSF,3
GRO,2
IL1α,3
IL1β,4
IL1Ra/Ra2,4
IL2,4
IL3,4
IL4,4
IL5,3
IL6,1
IL7,4
IL8,1
IL9,4
IL10,1
IL12-P40,4
IL12-P70,4
IL13,4
IL15,4
IP10,1
MCP1,1
MCP3,4
MDC,2
MIP1α,1
MIP1β,4
sCD40-L,2
VEGF,3
FKN,4
EGF,3
FGF-2,4
TGFα,3
FLT3L,1
